ghat,Qhat,t,y
0.28306426288420444,80.3044952666134,1,106
0.1959665254227239,69.4059602741615,1,62
0.6233350544275357,81.9808246004183,0,76
0.3630427860665106,79.91847195043141,1,84
0.5576163027242266,76.893049473535,0,80
0.49064794490792124,79.1290090787173,0,88
0.46414005509076994,86.892220427124,0,80
0.2843801368309909,83.0534204934392,0,68
0.3376136162741522,82.7613159593305,0,78
0.6651600136124723,84.03646898707379,0,76
0.5018969739362883,82.22430797448399,1,80
0.11893084019759521,72.8503365847981,0,78
0.37673751950951817,79.37715741023679,1,90
0.09083204038025049,83.7408177981284,0,84
0.2905868230677801,80.3626757179988,0,72
0.553284597713719,82.5280356427734,1,66
0.4578536874882754,80.36281531943109,0,80
0.7312401769607744,80.42937945182209,1,90
0.4431059328972039,77.169141792728,1,62
0.1561078125100771,89.55370616655279,0,90
0.4515529261116107,76.89504423657479,0,66
0.5094777696591986,81.5750661122103,0,62
0.38538826474758175,84.64412896546429,1,90
0.682061808914987,83.72414162896308,1,56
0.3206048035988194,83.9371009375052,1,86
0.13359754464297482,85.75033755733159,0,84
0.7807276780252919,67.5732760490814,1,76
0.48474522549296317,74.65831738358492,1,66
0.06747729447090951,83.6680458790716,1,62
0.737971351551271,75.1739443241302,1,70
0.6505969296405893,74.7480099914478,1,80
0.48790837642959045,76.4514667876757,1,108
0.4380846969009057,80.8272330597368,0,78
0.24070355474014565,77.63403501625321,0,68
0.13692693080852492,79.526879767846,0,120
0.4521391239622088,76.7518713711433,0,62
0.40558770151125123,86.96192762294399,1,90
0.7173924299337336,74.651452218102,1,62
0.07052411437369283,86.2325830756863,0,78
0.2826156493216584,86.0173769360006,0,68
0.7286556875654505,73.4744018107277,1,80
0.2523187452554774,73.4466706190464,1,66
0.6637659213227646,84.35702970210279,1,90
0.5660035299883277,68.9296403366535,1,58
0.21384273205365972,84.7228609371797,0,92
0.47753611189569833,80.9387033699267,1,100
0.8174900887163603,70.1999283364914,1,70
0.5612453475658099,80.6592480945835,1,88
0.5669264839057565,79.2665242079991,1,80
0.12655751050359568,78.08271194639859,0,72
0.34018162339264335,78.06369627258191,0,98
0.2824357814081815,84.7607599049543,0,66
0.31068195900229495,76.1868661967089,0,68
0.4687977431629761,82.3892650587048,1,76
0.5709606333703254,80.4394874161323,0,94
0.0628948561552957,76.3219594578164,0,60
0.3870636952654489,79.68096059028379,0,66
0.6415122219250022,74.348430425868,0,78
0.7659658642065093,76.1543686981787,1,68
0.5570533287527758,80.4431333428169,0,80
0.5651571179679488,75.8526888943028,1,86
0.2709046810651909,77.8236833162409,1,70
0.34342579501435483,82.86146246796791,0,102
0.4440508967556496,82.0153199448595,0,96
0.7034559453711833,78.28894415609,0,88
0.6035506444764496,80.8117545288695,0,86
0.6250402810786255,84.6758600459608,0,80
0.5347130526351334,78.2598978261686,1,86
0.505424962577715,89.29527340719721,0,66
0.7928710468516246,84.68160300465709,0,82
0.2548130438783386,77.91567679222901,0,74
0.04010110152915047,84.4556406169174,0,82
0.11025794790922945,89.08700948546301,0,104
0.5591504407080484,81.05877055800441,1,68
0.5602389107168454,76.6676952298492,1,74
0.07660257474141391,80.4535065380928,0,66
0.04019027313018336,73.6509645774963,0,50
0.33249629958951066,86.4647709603393,0,108
0.34347324271556745,86.6131067024776,0,76
0.21231666090075782,84.58449029609649,0,86
0.4336917329157984,83.547978638111,1,58
0.4547481714128401,77.7423843512465,1,70
0.32572958958581305,84.3937321472681,0,78
0.6741699466919188,74.9341811390077,1,78
0.7993016981077553,71.2727770026177,0,76
0.33214415944835524,83.2552911590073,0,76
0.5382688361448575,72.90708983853591,1,58
0.17384073713308712,79.1980960729093,0,88
0.5610429746251004,74.6221150777412,1,84
0.36368037332810843,81.6979609866021,1,86
0.060176785690259554,79.0977445536545,0,84
0.30856957397569484,75.91598240605259,1,78
0.7730426318844128,74.0782250799627,1,70
0.5302813922974478,80.56281908797129,0,88
0.7535737783309595,80.4590791885171,0,100
0.5574247496047583,80.1175778692272,0,70
0.6874156985914315,72.3627692251513,1,76
0.5841603996311804,71.4492601007906,1,70
0.6142125720931432,72.52528567478359,1,86
0.286718973370878,83.08283665207858,0,64
0.3007740521210992,79.7163993303418,0,74
0.4189578157569356,79.1960309340464,0,82
0.44436300471735035,82.8450190369872,0,108
0.5152344997109726,75.5482084472437,0,72
0.22936051080599174,84.96838099528941,0,72
0.10510058263336848,84.44418588430041,1,82
0.4372077336843043,78.3627460531487,1,76
0.6190345891908734,79.5913748434979,1,70
0.37890844006299934,80.2065216642557,1,78
0.6487581051087162,74.642812909276,1,74
0.1385984946421625,79.97225258321801,0,66
0.26213437592301186,77.998339011426,0,80
0.07435911423451937,82.6380364135897,0,86
0.23357555891182752,75.7376656748372,1,90
0.8132535147248582,70.84841960439529,1,80
0.5373380213018673,79.9212963320493,1,88
0.32988013524972726,78.8679853174496,0,80
0.8058043745047911,79.3156261045433,0,72
0.35450826883546854,89.0680515022604,1,90
0.6430638634597097,79.1901564920402,1,92
0.3440969980818359,85.47255269495591,0,26
0.4365543444635051,65.4350283665731,1,80
0.2605948926570914,76.7491361423999,0,88
0.3591744233685937,84.4568745446595,0,96
0.36229176848605754,74.9951840561508,0,78
0.6652086317260396,82.9702355223436,0,90
0.593475148647792,82.09255682856801,0,72
0.48554515182161007,83.5112103931232,0,76
0.5590886006374696,83.51562728747929,0,102
0.558272158700826,69.3370681420984,1,50
0.5169270477099016,76.9269397566004,0,72
0.5958624220176353,77.2450187807041,0,100
0.0955240702653119,78.1637988262557,0,90
0.21490074758741917,83.1307292518844,0,86
0.4447765912809612,81.9747829846351,0,64
0.6269924525164948,75.16377003591958,1,76
0.6087571685366511,81.71579758911841,1,50
0.3415405630261788,81.5547927559794,0,82
0.4406506179542964,81.05795152763109,0,86
0.6200184480854384,80.04558174577471,1,78
0.38370344441295307,74.6899752143423,0,72
0.4020772332332917,82.3591856560334,0,80
0.3614501192141881,82.21539954887079,1,68
0.18256364848696247,80.2556463354649,1,70
0.1414978434458594,78.9125572261134,0,64
0.05857738271579333,72.2965637622863,0,76
0.3798947085965871,87.05338756937901,0,100
0.5003533368919924,79.79575615831709,0,64
0.21317462325647252,89.23373417824881,0,78
0.11207736092519202,81.4222042703756,0,66
0.41221442939355407,67.1819017635893,1,84
0.06947799349293869,84.9901691602342,0,76
0.4586997564069866,77.2479877008648,1,84
0.8495011625233414,72.8461019458446,1,84
0.6922866958455494,78.91506818569921,0,92
0.7119766585755736,76.2884905363227,1,78
0.7612983452287001,66.02246025329329,1,78
0.4711267656965004,82.18023576749731,1,86
0.474251764820247,82.17597533935721,0,88
0.24394524705611328,85.1584701106299,0,100
0.4456429996537727,85.22133363544829,0,92
0.2948472154137285,88.03414002757401,0,94
0.29955826580914907,84.68026125134,1,90
0.485390606961368,77.4190743683571,0,90
0.39693559018562147,81.6033724368933,0,72
0.3115875960171653,78.33829704618059,1,70
0.4791568020348921,75.63472399012191,0,72
0.12432381317887141,81.93705592471301,0,62
0.042075044516314726,77.3093548471772,0,94
0.3060648394743003,76.7122303865115,0,80
0.2327273072810106,82.7666909274582,1,100
0.28648953849379066,78.9942257399628,1,92
0.408943203643888,81.2746930292342,1,74
0.7016440016359309,82.0216854935985,0,72
0.3121888249937347,85.5124897836737,0,90
0.6685528372708758,71.5633737024526,1,74
0.43558126178648837,85.9605632191539,1,78
0.04211764205142852,86.08167738230841,0,78
0.23424916982845317,88.79469804082541,0,92
0.19675331529583945,86.91108164783199,0,108
0.3959179775218185,84.6324070212836,0,76
0.3556648947416323,88.0447333732065,1,100
0.0690453091329785,73.5407671497133,0,96
0.7664923316738915,74.376481621978,1,76
0.4406599562640482,81.17654338034549,1,80
